86.132812	-14.974917
172.265625	-14.023345
258.398438	-15.231067
344.531250	-19.003040
430.664062	-22.837112
516.796875	-31.624792
602.929688	-36.291084
689.062500	-37.951046
775.195312	-46.611244
861.328125	-51.023300
947.460938	-50.694244
1033.593750	-59.062557
1119.726562	-70.456932
1205.859375	-77.451393
1291.992188	-74.405975
1378.125000	-75.627640
1464.257812	-79.664169
1550.390625	-80.584465
1636.523438	-82.257103
1722.656250	-84.876564
1808.789062	-88.281273
1894.921875	-89.534500
1981.054688	-90.153389
2067.187500	-86.314346
2153.320312	-84.996536
2239.453125	-84.954536
2325.585938	-81.468597
2411.718750	-77.551598
2497.851562	-71.943130
2583.984375	-72.005257
2670.117188	-73.908867
2756.250000	-74.991669
2842.382812	-75.459839
2928.515625	-82.001259
3014.648438	-85.854370
3100.781250	-90.391296
3186.914062	-95.321800
3273.046875	-95.777931
3359.179688	-97.714508
3445.312500	-98.436478
3531.445312	-99.067581
3617.578125	-95.910934
3703.710938	-95.425278
3789.843750	-94.474068
3875.976562	-91.740738
3962.109375	-90.817993
4048.242188	-89.272194
4134.375000	-91.925102
4220.507812	-94.906662
4306.640625	-98.062782
4392.773438	-100.580315
4478.906250	-104.557175
4565.039062	-103.434578
4651.171875	-105.616989
4737.304688	-105.310997
4823.437500	-103.659035
4909.570312	-104.672218
4995.703125	-104.459290
5081.835938	-103.347122
5167.968750	-100.756439
5254.101562	-100.092712
5340.234375	-102.796616
5426.367188	-104.537560
5512.500000	-105.165993
5598.632812	-104.880615
5684.765625	-104.135246
5770.898438	-102.299995
5857.031250	-101.152077
5943.164062	-102.181190
6029.296875	-103.172874
6115.429688	-101.988518
6201.562500	-100.346161
6287.695312	-99.688286
6373.828125	-100.880333
6459.960938	-102.093857
6546.093750	-105.879730
6632.226562	-106.677460
6718.359375	-107.145309
6804.492188	-109.233093
6890.625000	-110.289009
6976.757812	-110.011047
7062.890625	-109.537102
7149.023438	-109.114677
7235.156250	-108.676544
7321.289062	-107.625877
7407.421875	-107.352531
7493.554688	-108.210793
7579.687500	-108.517456
7665.820312	-108.231483
7751.953125	-108.570343
7838.085938	-109.327690
7924.218750	-109.301483
8010.351562	-109.350685
8096.484375	-109.861679
8182.617188	-110.440063
8268.750000	-110.902184
8354.882812	-110.580757
8441.015625	-109.772736
8527.148438	-109.179207
8613.281250	-108.946899
8699.414062	-109.148468
8785.546875	-109.198471
8871.679688	-110.038399
8957.812500	-110.558624
9043.945312	-110.913574
9130.078125	-110.713364
9216.210938	-110.680511
9302.343750	-110.621628
9388.476562	-110.725052
9474.609375	-110.332176
9560.742188	-109.899155
9646.875000	-110.334969
9733.007812	-110.301720
9819.140625	-110.118698
9905.273438	-110.466103
9991.406250	-110.388702
10077.539062	-110.010300
10163.671875	-109.702423
10249.804688	-109.936653
10335.937500	-109.837593
10422.070312	-110.359825
10508.203125	-109.739876
10594.335938	-110.120865
10680.468750	-110.944328
10766.601562	-110.960564
10852.734375	-111.005562
10938.867188	-110.580940
11025.000000	-110.166557
11111.132812	-110.331169
11197.265625	-110.138077
11283.398438	-110.239113
11369.531250	-109.931999
11455.664062	-109.946686
11541.796875	-110.107918
11627.929688	-109.757912
11714.062500	-109.561661
11800.195312	-109.881531
11886.328125	-110.679459
11972.460938	-110.612946
12058.593750	-110.637329
12144.726562	-110.698051
12230.859375	-110.772491
12316.992188	-110.868935
12403.125000	-110.701836
12489.257812	-110.656937
12575.390625	-110.504616
12661.523438	-110.588501
12747.656250	-110.379921
12833.789062	-110.703461
12919.921875	-110.830475
13006.054688	-110.877907
13092.187500	-110.894753
13178.320312	-110.636444
13264.453125	-110.292542
13350.585938	-110.768410
13436.718750	-110.756248
13522.851562	-110.791870
13608.984375	-110.788155
13695.117188	-111.085411
13781.250000	-110.984390
13867.382812	-110.922447
13953.515625	-110.441040
14039.648438	-110.282593
14125.781250	-110.573647
14211.914062	-110.619858
14298.046875	-110.705482
14384.179688	-110.449242
14470.312500	-110.734840
14556.445312	-111.039474
14642.578125	-110.989693
14728.710938	-110.515648
14814.843750	-110.126816
14900.976562	-110.878876
14987.109375	-111.127060
15073.242188	-110.464043
15159.375000	-110.148575
15245.507812	-110.573036
15331.640625	-111.358322
15417.773438	-110.952858
15503.906250	-110.421204
15590.039062	-110.568100
15676.171875	-110.669991
15762.304688	-110.930710
15848.437500	-110.772774
15934.570312	-110.574806
16020.703125	-110.553955
16106.835938	-110.814911
16192.968750	-110.954422
16279.101562	-110.796135
16365.234375	-110.645775
16451.367188	-110.759010
16537.500000	-110.572678
16623.632812	-110.750938
16709.765625	-110.994064
16795.898438	-111.050354
16882.031250	-111.054794
16968.164062	-111.246101
17054.296875	-110.809525
17140.429688	-110.832436
17226.562500	-111.077522
17312.695312	-110.840584
17398.828125	-110.244453
17484.960938	-110.015732
17571.093750	-110.002434
17657.226562	-110.538574
17743.359375	-110.911118
17829.492188	-111.181831
17915.625000	-111.022514
18001.757812	-110.834389
18087.890625	-111.110619
18174.023438	-110.935875
18260.156250	-110.906136
18346.289062	-110.787254
18432.421875	-110.958321
18518.554688	-111.239311
18604.687500	-111.586296
18690.820312	-111.281647
18776.953125	-110.923195
18863.085938	-111.120743
18949.218750	-111.204643
19035.351562	-110.974541
19121.484375	-110.885567
19207.617188	-110.968575
19293.750000	-111.060295
19379.882812	-111.268494
19466.015625	-110.927437
19552.148438	-110.807411
19638.281250	-110.954987
19724.414062	-110.970772
19810.546875	-111.614799
19896.679688	-111.450020
19982.812500	-111.046486
20068.945312	-111.179764
20155.078125	-111.024437
20241.210938	-111.076874
20327.343750	-111.138489
20413.476562	-111.168358
20499.609375	-111.404121
20585.742188	-111.335136
20671.875000	-111.216583
20758.007812	-110.619026
20844.140625	-110.673088
20930.273438	-111.163437
21016.406250	-111.349106
21102.539062	-111.652306
21188.671875	-111.814064
21274.804688	-112.846367
21360.937500	-112.978676
21447.070312	-113.067223
21533.203125	-113.105904
21619.335938	-113.487640
21705.468750	-114.201180
21791.601562	-114.782074
21877.734375	-115.303040
21963.867188	-115.635239
