86.132812	-54.984211
172.265625	-17.515118
258.398438	-10.988745
344.531250	-16.456440
430.664062	-24.456469
516.796875	-17.411961
602.929688	-22.372627
689.062500	-35.461742
775.195312	-27.905457
861.328125	-32.333035
947.460938	-48.841942
1033.593750	-41.263935
1119.726562	-45.097885
1205.859375	-36.255600
1291.992188	-27.505201
1378.125000	-30.945038
1464.257812	-45.863194
1550.390625	-37.480404
1636.523438	-40.387451
1722.656250	-52.620384
1808.789062	-44.378078
1894.921875	-46.798935
1981.054688	-47.491112
2067.187500	-37.479496
2153.320312	-39.455124
2239.453125	-45.488312
2325.585938	-34.698017
2411.718750	-36.153931
2497.851562	-51.222118
2583.984375	-47.943146
2670.117188	-49.176682
2756.250000	-54.924553
2842.382812	-43.954079
2928.515625	-44.561527
3014.648438	-51.885616
3100.781250	-41.005741
3186.914062	-41.174126
3273.046875	-51.871864
3359.179688	-43.386330
3445.312500	-43.109982
3531.445312	-52.380634
3617.578125	-48.519447
3703.710938	-48.198822
3789.843750	-54.862717
3875.976562	-43.668526
3962.109375	-42.209053
4048.242188	-52.428249
4134.375000	-53.276733
4220.507812	-52.316418
4306.640625	-62.451546
4392.773438	-68.451439
4478.906250	-67.074280
4565.039062	-67.020325
4651.171875	-55.472061
4737.304688	-52.611774
4823.437500	-61.317253
4909.570312	-59.640732
4995.703125	-56.130707
5081.835938	-62.935669
5167.968750	-62.253307
5254.101562	-59.417351
5340.234375	-65.989357
5426.367188	-64.376297
5512.500000	-61.574612
5598.632812	-67.590248
5684.765625	-61.556576
5770.898438	-57.241497
5857.031250	-63.689533
5943.164062	-65.773048
6029.296875	-60.815861
6115.429688	-66.796745
6201.562500	-71.266083
6287.695312	-66.445595
6373.828125	-71.146645
6459.960938	-69.052277
6546.093750	-64.034142
6632.226562	-69.289528
6718.359375	-69.824234
6804.492188	-64.058052
6890.625000	-67.797752
6976.757812	-66.280556
7062.890625	-60.968662
7149.023438	-65.167976
7235.156250	-71.312340
7321.289062	-64.478294
7407.421875	-67.790077
7493.554688	-70.989952
7579.687500	-64.108177
7665.820312	-67.219849
7751.953125	-70.075218
7838.085938	-64.493050
7924.218750	-67.064827
8010.351562	-75.755386
8096.484375	-70.927734
8182.617188	-73.007942
8268.750000	-77.812492
8354.882812	-67.916862
8441.015625	-69.105522
8527.148438	-74.125053
8613.281250	-66.334145
8699.414062	-67.730179
8785.546875	-77.327644
8871.679688	-72.739372
8957.812500	-73.373016
9043.945312	-75.761421
9130.078125	-72.013641
9216.210938	-73.121162
9302.343750	-75.796768
9388.476562	-65.247017
9474.609375	-64.659538
9560.742188	-72.854698
9646.875000	-66.163887
9733.007812	-65.688927
9819.140625	-74.686798
9905.273438	-69.106979
9991.406250	-68.655724
10077.539062	-78.296974
10163.671875	-77.010086
10249.804688	-75.373505
10335.937500	-77.465897
10422.070312	-71.520721
10508.203125	-69.865280
10594.335938	-76.315460
10680.468750	-73.456169
10766.601562	-72.367897
10852.734375	-80.426399
10938.867188	-77.428780
11025.000000	-74.604729
11111.132812	-78.635361
11197.265625	-79.743996
11283.398438	-79.738243
11369.531250	-84.895401
11455.664062	-82.284004
11541.796875	-81.017616
11627.929688	-86.290092
11714.062500	-80.945465
11800.195312	-77.015236
11886.328125	-81.809128
11972.460938	-84.271286
12058.593750	-82.368942
12144.726562	-83.841492
12230.859375	-77.400772
12316.992188	-73.146255
12403.125000	-77.874451
12489.257812	-81.021919
12575.390625	-78.374207
12661.523438	-81.767349
12747.656250	-84.343109
12833.789062	-82.531395
12919.921875	-86.388069
13006.054688	-86.320129
13092.187500	-81.911972
13178.320312	-84.752365
13264.453125	-89.502213
13350.585938	-87.316116
13436.718750	-88.274834
13522.851562	-86.729889
13608.984375	-84.655258
13695.117188	-87.712921
13781.250000	-93.280663
13867.382812	-91.209213
13953.515625	-91.368332
14039.648438	-91.834648
14125.781250	-88.424400
14211.914062	-91.042152
14298.046875	-96.002693
14384.179688	-91.647659
14470.312500	-91.597946
14556.445312	-91.325699
14642.578125	-84.564491
14728.710938	-84.821320
14814.843750	-87.367233
14900.976562	-85.048233
14987.109375	-87.637062
15073.242188	-91.146317
15159.375000	-82.712448
15245.507812	-82.652939
15331.640625	-88.748268
15417.773438	-87.204529
15503.906250	-89.668495
15590.039062	-97.443069
15676.171875	-95.097115
15762.304688	-93.870560
15848.437500	-94.496826
15934.570312	-90.137825
16020.703125	-89.863411
16106.835938	-95.051010
16192.968750	-96.971779
16279.101562	-97.545868
16365.234375	-100.564766
16451.367188	-96.224297
16537.500000	-95.111160
16623.632812	-100.552750
16709.765625	-100.281075
16795.898438	-99.361679
16882.031250	-99.064369
16968.164062	-96.355553
17054.296875	-96.509422
17140.429688	-100.853790
17226.562500	-99.364357
17312.695312	-96.681175
17398.828125	-98.998436
17484.960938	-95.524040
17571.093750	-93.245918
17657.226562	-97.993805
17743.359375	-98.189964
17829.492188	-96.146255
17915.625000	-100.813087
18001.757812	-102.657295
18087.890625	-101.408035
18174.023438	-103.514412
18260.156250	-99.886482
18346.289062	-97.791351
18432.421875	-101.081619
18518.554688	-102.690063
18604.687500	-103.056679
18690.820312	-105.015106
18776.953125	-104.565163
18863.085938	-103.467766
18949.218750	-105.866165
19035.351562	-107.147995
19121.484375	-105.625259
19207.617188	-106.465454
19293.750000	-105.078094
19379.882812	-101.274681
19466.015625	-101.374222
19552.148438	-102.496834
19638.281250	-103.962456
19724.414062	-105.679085
19810.546875	-106.290314
19896.679688	-103.499985
19982.812500	-104.934471
20068.945312	-107.998352
20155.078125	-108.253563
20241.210938	-108.562447
20327.343750	-109.278717
20413.476562	-108.522278
20499.609375	-107.172699
20585.742188	-103.554352
20671.875000	-100.480270
20758.007812	-103.793800
20844.140625	-111.153229
20930.273438	-109.341408
21016.406250	-110.364441
21102.539062	-112.994629
21188.671875	-113.327888
21274.804688	-113.774796
21360.937500	-113.806297
21447.070312	-113.467461
21533.203125	-114.367325
21619.335938	-116.242805
21705.468750	-115.605835
21791.601562	-115.312408
21877.734375	-116.709961
21963.867188	-115.616646
